Data;Hora;Chuva (mm);Nível (cm);Vazão (m3/s);
18/06/2024;09:15:00;0             ;1,247             ;4,771.09;
18/06/2024;09:30:00;0             ;1,240             ;4,731.78;
18/06/2024;09:45:00;0             ;1,234             ;4,698.17;
18/06/2024;10:00:00;0             ;1,224             ;4,642.32;
18/06/2024;10:15:00;0             ;1,220             ;4,620.04;
18/06/2024;10:30:00;0             ;1,214             ;4,586.68;
18/06/2024;10:45:00;0             ;1,208             ;4,553.39;
18/06/2024;11:00:00;0             ;1,208             ;4,553.39;
18/06/2024;11:15:00;0             ;1,201             ;4,514.66;
18/06/2024;11:30:00;0             ;1,196             ;4,487.05;
18/06/2024;11:45:00;0             ;1,191             ;4,459.5;
18/06/2024;12:00:00;0             ;1,188             ;4,442.99;
18/06/2024;12:15:00;0             ;1,179             ;4,393.59;
18/06/2024;12:30:00;0             ;1,175             ;4,371.69;
18/06/2024;12:45:00;0             ;1,169             ;4,338.9;
18/06/2024;13:00:00;0             ;1,164             ;4,311.63;
18/06/2024;13:15:00;0             ;1,160             ;4,289.86;
18/06/2024;13:30:00;0             ;1,153             ;4,251.84;
18/06/2024;13:45:00;0             ;1,148             ;4,224.75;
18/06/2024;14:00:00;0             ;1,144             ;4,203.11;
18/06/2024;14:15:00;0             ;1,141             ;4,186.91;
18/06/2024;14:30:00;0             ;1,138             ;4,170.72;
18/06/2024;14:45:00;0             ;1,134             ;4,149.17;
18/06/2024;15:00:00;0             ;1,124             ;4,095.46;
18/06/2024;15:15:00;0             ;1,125             ;4,100.82;
18/06/2024;15:30:00;0             ;1,120             ;4,074.03;
18/06/2024;15:45:00;0             ;1,114             ;4,041.96;
18/06/2024;16:00:00;0             ;1,111             ;4,025.95;
18/06/2024;16:15:00;0             ;1,110             ;4,020.62;
18/06/2024;16:30:00;0             ;1,105             ;3,993.99;
18/06/2024;16:45:00;0             ;1,102             ;3,978.05;
18/06/2024;17:00:00;0             ;1,098             ;3,956.81;
18/06/2024;17:15:00;0             ;1,099             ;3,962.12;
18/06/2024;17:30:00;0             ;1,095             ;3,940.91;
18/06/2024;17:45:00;0             ;1,092             ;3,925.03;
18/06/2024;18:00:00;0             ;1,087             ;3,898.61;
18/06/2024;18:15:00;0             ;1,085             ;3,888.05;
18/06/2024;18:30:00;0             ;1,085             ;3,888.05;
18/06/2024;18:45:00;0             ;1,081             ;3,866.97;
18/06/2024;19:00:00;0             ;1,078             ;3,851.18;
18/06/2024;19:15:00;0             ;1,075             ;3,835.42;
18/06/2024;19:30:00;0             ;1,074             ;3,830.16;
18/06/2024;19:45:00;0             ;1,073             ;3,824.91;
18/06/2024;20:00:00;0             ;1,068             ;3,798.7;
18/06/2024;20:15:00;0             ;1,067             ;3,793.47;
18/06/2024;20:30:00;0             ;1,067             ;3,793.47;
18/06/2024;20:45:00;0             ;1,062             ;3,767.32;
18/06/2024;21:00:00;0             ;1,058             ;3,746.45;
18/06/2024;21:15:00;0             ;1,057             ;3,741.24;
18/06/2024;21:30:00;0             ;1,057             ;3,741.24;
18/06/2024;21:45:00;0             ;1,056             ;3,736.02;
18/06/2024;22:00:00;0             ;1,054             ;3,725.61;
18/06/2024;22:15:00;0             ;1,052             ;3,715.2;
18/06/2024;22:30:00;0             ;1,051             ;3,710;
18/06/2024;22:45:00;0             ;1,050             ;3,704.81;
18/06/2024;23:00:00;0.2             ;1,049             ;3,699.61;
18/06/2024;23:15:00;0.2             ;1,048             ;3,694.42;
18/06/2024;23:30:00;0.2             ;1,051             ;3,710;
18/06/2024;23:45:00;0.2             ;1,049             ;3,699.61;
19/06/2024;00:00:00;0             ;1,049             ;3,699.61;
19/06/2024;00:15:00;0             ;1,047             ;3,689.23;
19/06/2024;00:30:00;0             ;1,046             ;3,684.04;
19/06/2024;00:45:00;0             ;1,045             ;3,678.86;
19/06/2024;01:00:00;0             ;1,047             ;3,689.23;
19/06/2024;01:15:00;0             ;1,045             ;3,678.86;
19/06/2024;01:30:00;0             ;1,045             ;3,678.86;
19/06/2024;01:45:00;0.4             ;1,045             ;3,678.86;
19/06/2024;02:00:00;1.6             ;1,044             ;3,673.67;
19/06/2024;02:15:00;1             ;1,046             ;3,684.04;
19/06/2024;02:30:00;0.6             ;1,044             ;3,673.67;
19/06/2024;02:45:00;0             ;1,042             ;3,663.31;
19/06/2024;03:00:00;0             ;1,043             ;3,668.49;
19/06/2024;03:15:00;0             ;1,044             ;3,673.67;
19/06/2024;03:30:00;0             ;1,042             ;3,663.31;
19/06/2024;03:45:00;0             ;1,040             ;3,652.96;
19/06/2024;04:00:00;0             ;1,040             ;3,652.96;
19/06/2024;04:15:00;0             ;1,039             ;3,647.79;
19/06/2024;04:30:00;0.8             ;1,037             ;3,637.45;
19/06/2024;04:45:00;1             ;1,038             ;3,642.62;
19/06/2024;05:00:00;0.2             ;1,036             ;3,632.29;
19/06/2024;05:15:00;0             ;1,038             ;3,642.62;
19/06/2024;05:30:00;0             ;1,034             ;3,621.96;
19/06/2024;05:45:00;0.2             ;1,035             ;3,627.12;
19/06/2024;06:00:00;0             ;1,035             ;3,627.12;
19/06/2024;06:15:00;0             ;1,034             ;3,621.96;
19/06/2024;06:30:00;0             ;1,032             ;3,611.65;
19/06/2024;06:45:00;0             ;1,033             ;3,616.8;
19/06/2024;07:00:00;0             ;1,031             ;3,606.49;
19/06/2024;07:15:00;0             ;1,031             ;3,606.49;
19/06/2024;07:30:00;0.2             ;1,031             ;3,606.49;
19/06/2024;07:45:00;0             ;1,028             ;3,591.05;
19/06/2024;08:00:00;1.2             ;1,028             ;3,591.05;
19/06/2024;08:15:00;3             ;1,028             ;3,591.05;
19/06/2024;08:30:00;2.2             ;1,028             ;3,591.05;
19/06/2024;08:45:00;1             ;1,027             ;3,585.9;
19/06/2024;09:00:00;0.4             ;1,026             ;3,580.76;
19/06/2024;09:15:00;0.4             ;1,025             ;3,575.62;
19/06/2024;09:30:00;0             ;1,024             ;3,570.48;
19/06/2024;09:45:00;0             ;1,020             ;3,549.95;
19/06/2024;10:00:00;0             ;1,021             ;3,555.08;
19/06/2024;10:15:00;0.2             ;1,019             ;3,544.83;
19/06/2024;10:30:00;0             ;1,018             ;3,539.7;
19/06/2024;10:45:00;0             ;1,014             ;3,519.23;
19/06/2024;11:00:00;0             ;1,018             ;3,539.7;
19/06/2024;11:15:00;0             ;1,015             ;3,524.35;
19/06/2024;11:30:00;0             ;1,013             ;3,514.12;
19/06/2024;11:45:00;0             ;1,009             ;3,493.69;
19/06/2024;12:00:00;0             ;1,008             ;3,488.59;
19/06/2024;12:15:00;0             ;1,007             ;3,483.5;
19/06/2024;12:30:00;0             ;1,003             ;3,463.12;
19/06/2024;12:45:00;0.4             ;1,004             ;3,468.21;
19/06/2024;13:00:00;0.2             ;1,000             ;3,447.87;
19/06/2024;13:15:00;0             ;997             ;3,432.64;
19/06/2024;13:30:00;0             ;995             ;3,422.5;
19/06/2024;13:45:00;0.2             ;994             ;3,417.43;
19/06/2024;14:00:00;4.4             ;992             ;3,407.3;
19/06/2024;14:15:00;5.2             ;988             ;3,387.07;
19/06/2024;14:30:00;0.6             ;988             ;3,387.07;
19/06/2024;14:45:00;1.8             ;983             ;3,361.84;
19/06/2024;15:00:00;0             ;979             ;3,341.69;
19/06/2024;15:15:00;0             ;981             ;3,351.76;
19/06/2024;15:30:00;0.4             ;976             ;3,326.61;
19/06/2024;15:45:00;1.2             ;974             ;3,316.56;
19/06/2024;16:00:00;0             ;974             ;3,316.56;
19/06/2024;16:15:00;0             ;970             ;3,296.5;
19/06/2024;16:30:00;0             ;966             ;3,276.48;
19/06/2024;16:45:00;0             ;965             ;3,271.48;
19/06/2024;17:00:00;0             ;962             ;3,256.5;
19/06/2024;17:15:00;0             ;961             ;3,251.51;
19/06/2024;17:30:00;0             ;960             ;3,246.52;
19/06/2024;17:45:00;0             ;957             ;3,231.57;
19/06/2024;18:00:00;0             ;954             ;3,216.64;
19/06/2024;18:15:00;0             ;952             ;3,206.7;
19/06/2024;18:30:00;0             ;951             ;3,201.74;
19/06/2024;18:45:00;0             ;948             ;3,186.85;
19/06/2024;19:00:00;0.4             ;948             ;3,186.85;
19/06/2024;19:15:00;0.2             ;946             ;3,176.94;
19/06/2024;19:30:00;0.2             ;945             ;3,171.99;
19/06/2024;19:45:00;0             ;942             ;3,157.15;
19/06/2024;20:00:00;0.2             ;939             ;3,142.33;
19/06/2024;20:15:00;0             ;937             ;3,132.46;
19/06/2024;20:30:00;0.2             ;937             ;3,132.46;
19/06/2024;20:45:00;1.2             ;934             ;3,117.68;
19/06/2024;21:00:00;0             ;933             ;3,112.76;
19/06/2024;21:15:00;0             ;931             ;3,102.92;
19/06/2024;21:30:00;0             ;931             ;3,102.92;
19/06/2024;21:45:00;1.8             ;929             ;3,093.09;
19/06/2024;22:00:00;0             ;928             ;3,088.18;
19/06/2024;22:15:00;0             ;928             ;3,088.18;
19/06/2024;22:30:00;0             ;928             ;3,088.18;
19/06/2024;22:45:00;0             ;926             ;3,078.37;
19/06/2024;23:00:00;0             ;924             ;3,068.56;
19/06/2024;23:15:00;0             ;923             ;3,063.66;
19/06/2024;23:30:00;0             ;921             ;3,053.88;
19/06/2024;23:45:00;0             ;919             ;3,044.1;
20/06/2024;00:00:00;0             ;919             ;3,044.1;
20/06/2024;00:15:00;0             ;915             ;3,024.57;
20/06/2024;00:30:00;0             ;913             ;3,014.82;
20/06/2024;00:45:00;0             ;910             ;3,000.21;
20/06/2024;01:00:00;0             ;907             ;2,985.62;
20/06/2024;01:15:00;0             ;906             ;2,980.77;
20/06/2024;01:30:00;0             ;904             ;2,971.06;
20/06/2024;01:45:00;0             ;901             ;2,956.52;
20/06/2024;02:00:00;0             ;899             ;2,946.84;
20/06/2024;02:15:00;0             ;896             ;2,932.34;
20/06/2024;02:30:00;0             ;897             ;2,937.17;
20/06/2024;02:45:00;0             ;894             ;2,922.68;
20/06/2024;03:00:00;0             ;891             ;2,908.21;
20/06/2024;03:15:00;0             ;892             ;2,913.03;
20/06/2024;03:30:00;0             ;890             ;2,903.4;
20/06/2024;03:45:00;0             ;887             ;2,888.96;
20/06/2024;04:00:00;0             ;888             ;2,893.77;
20/06/2024;04:15:00;0             ;886             ;2,884.15;
20/06/2024;04:30:00;0             ;886             ;2,884.15;
20/06/2024;04:45:00;0             ;884             ;2,874.55;
20/06/2024;05:00:00;0             ;883             ;2,869.75;
20/06/2024;05:15:00;0             ;881             ;2,860.16;
20/06/2024;05:30:00;0             ;884             ;2,874.55;
20/06/2024;05:45:00;0             ;883             ;2,869.75;
20/06/2024;06:00:00;2.8             ;881             ;2,860.16;
20/06/2024;06:15:00;2.6             ;880             ;2,855.36;
20/06/2024;06:30:00;0.4             ;880             ;2,855.36;
20/06/2024;06:45:00;0.4             ;878             ;2,845.79;
20/06/2024;07:00:00;0.4             ;879             ;2,850.57;
20/06/2024;07:15:00;0.2             ;877             ;2,841;
20/06/2024;07:30:00;0             ;875             ;2,831.44;
20/06/2024;07:45:00;0             ;875             ;2,831.44;
20/06/2024;08:00:00;0             ;873             ;2,821.89;
20/06/2024;08:15:00;0             ;871             ;2,812.35;
20/06/2024;08:30:00;0             ;871             ;2,812.35;
20/06/2024;08:45:00;0             ;869             ;2,802.82;
20/06/2024;09:00:00;0             ;869             ;2,802.82;
20/06/2024;09:15:00;0             ;865             ;2,783.78;
20/06/2024;09:30:00;0             ;864             ;2,779.03;
20/06/2024;09:45:00;0             ;865             ;2,783.78;
20/06/2024;10:00:00;0             ;861             ;2,764.79;
20/06/2024;10:15:00;0             ;861             ;2,764.79;
20/06/2024;10:30:00;0             ;859             ;2,755.31;
20/06/2024;10:45:00;0             ;856             ;2,741.11;
20/06/2024;11:00:00;0             ;855             ;2,736.38;
20/06/2024;11:15:00;0             ;853             ;2,726.93;
20/06/2024;11:30:00;0             ;851             ;2,717.49;
20/06/2024;11:45:00;0             ;851             ;2,717.49;
20/06/2024;12:00:00;0             ;850             ;2,712.77;
20/06/2024;12:15:00;0             ;849             ;2,708.06;
20/06/2024;12:30:00;0             ;848             ;2,703.35;
20/06/2024;12:45:00;0             ;850             ;2,712.77;
20/06/2024;13:00:00;0             ;848             ;2,703.35;
20/06/2024;13:15:00;0             ;847             ;2,698.64;
20/06/2024;13:30:00;0             ;848             ;2,703.35;
20/06/2024;13:45:00;0             ;847             ;2,698.64;
20/06/2024;14:00:00;0             ;846             ;2,693.94;
20/06/2024;14:15:00;0             ;846             ;2,693.94;
20/06/2024;14:30:00;0             ;844             ;2,684.53;
20/06/2024;14:45:00;0             ;843             ;2,679.83;
20/06/2024;15:00:00;0             ;842             ;2,675.14;
20/06/2024;15:15:00;0             ;838             ;2,656.38;
20/06/2024;15:30:00;0             ;833             ;2,632.99;
20/06/2024;15:45:00;0             ;829             ;2,614.33;
20/06/2024;16:00:00;0             ;822             ;2,581.76;
20/06/2024;16:15:00;0             ;815             ;2,549.33;
